neg,غصبن عليهاا الرووح جابتني اشووفك غصبن عصبن واستاذ بكليه ماالت
neg,گم #ﻫﻲ ﺻﻌبة لحظﺎﺕ #ﺍﻹﺷتيﺎﻕ ﻟﻤﻦ😔 ﻻ ﻳﻤگن ﺭوﻳﺘﻬﻢ #ﺃﻭ ﺣﺘﻰ #ﻣﺤﺎﺩثﺘﻬﻢ 💔
neg,هو ما فيش قانون يعاقب الناس دي 😒
neg,إلهي بفاطمة و ابيها و بعلها و بنيها والسر المستودع لقد ضاقت الصدور بما رحبت 💔 اللهم انتقم من الظالمين
neg,الى متى التعامل السئ للخادمات وعدم احترامهم وكأنهم حشرات والله هالمواقف تصير بيننا ونشوفها المربية جات من بيتها مع…
neg,تلاتين سنة بترقص .. الليلة رقصتنا أنا ببكي 😭 دي حلاوة شديدة باخ
neg,انتظرك ولازلت متمسك فيك وغيري للأسف فيك يقهرني 💔
neg,شدخل زاحفه 😠
neg,آحيانا تحس بالوحدة إلى درجة أنك لاتجد من تخبره بأنك لست بخير 💔
neg,الى متى التعامل السئ للخادمات وعدم احترامهم وكأنهم حشرات والله هالمواقف تصير بيننا ونشوفها المربية جات من بيتها مع…
neg,راكبين حافلة فيها اولاد بي طبلة وماشين القيادة ورابنها شدييد 😭 ما عارفة ماشين اعتصام ولا عرس 😭💖💖
neg,تلاتين سنة بترقص .. الليلة رقصتنا أنا ببكي 😭 دي حلاوة شديدة باخ
neg,وجهي مايساعد ☹️ كل من يشوفني فالنظره الشرعيه وابتسم له يهج مع أني خلوقه جداا وسنعه فالبيت 😢
neg,بعيد عنها مو بيديا دمعي جاري 🥀💔 #حبيبي_حسين
neg,اخبر بمه لك صرع يصرعك 😤
neg,الله يرحم خونا مهيار.. 😢
pos,العصفور المميت 😎
pos,ربي أستودعتك من هو أعز علي من نفسي فأحفظه لي ❤
pos,الهلال ينتصر .. لكنه بعيد جدا عن مستواه ! إهدار غريب .. لفرص سهلة جدا ! خط دفاع يعاني كثيرا ! كنو .. إمك…
pos,اللهم صل وسلم على نبينا محمد عليه افضل الصلاة والسلام 🌹
pos,اللهم اغفر لنا وارحمنا واعفو عنا وتجاوز عن سيئاتنا اللهم ثبتنا على طاعتك وحسن عبادتك اللهم اجعل الجنه اخر قرارنا ا…
pos,هذا انا اقول لكم القادم يسركم ما رجعنا علشان نكنز الفلوس 😊 فداكم وكلي فداكم ❤️
pos,ما تصدقي العسل ياللي بيطلع من تمو ..بكرا بيتجوز ع زوء إموو 😊
pos,#الهلال_الاهلي اذا فاز الهلال فيه ايفون XR📱 مقدم من أحد الشخصيات 😉
pos,اللهم أرزقني فرح يعقوب، وفرج يونس، وتقوى يوسف، وصبر أيوب، يارب أعط قلبي القوة، قوة الصبر، وقوة السكوت، وقوة ال…
pos,صباح الخيير 🌹
pos,"🎥 المهمة الأولى في ""جدة"" ✔💪🏼 💙 #الهلال #فيديو_الهلال"
pos,قال الله تعالى: { و ما كان عطاء ربك محظورا } ما أعظمها من آية تسكب في قلب المؤمن الثقة واليقين لنيل عطاء الله.. ال…
pos,بلغ سلامي لمن مازلت أحسبهم على مودتنا في البعد ، بل زادوا إن عاتبوني عرفت الحب يدفعهم و إن ع…
pos,🌸 . . لاشيئ يحطم قوة قلبي كحنيني وشوقي لرؤيتك .. وحنيني لصوتك وضحكتك .. رحمك الله .. ورحم قلبي من بعدك 💔
pos,صباح الخير وسعادة
pos,#الاميره_نجلاء_40k_نبض ✨ #افخري_يا_الزين لو أكتب إحساسي بالأشعار وأبديه فيك المشاعر كيف بس اختصرها قد…
