الناس ولاد الوسخة اللي بتعمل dislike,negative
ايه الخرا دا wtf,negative
يعنى مش حلوه زي virus,negative
لو حد من دول بيشرب pepsi  مكنش ده بقا حاله🤑 ولاده شكل جسمه😉 الpepsi للغلابه 😁,negative
يا جماعه bts ايه اللي انتو كلكوا عاملين عليها قلق دي دول فرقه عاديه زي اي فرقه وعلي فكره بقي هم مش كويسين وبيعملوا حاجات وحشه جدا وبيمارسوا عادات وحشه اوي,negative
"#منى_الشادلي اشترت دماغها وباعت ضميرها
تركت المواضع العميقة وتخصصت في light هيافة",negative
فيلم Fake,negative
مين ال26 بغل اللى عاملين  dislike,negative
اللحن مسروق من cat stevens يارايق يابتاع الواسطه,negative
"يا جماعة خليكم ايجابين واعملوا للقرف دة dislike خلينا ننضف اليوتيوب من الاشكال المقرفة دى والله هنيضف بال dislike
كلوا يعمل ديس لايك",negative
الموسيقى مسروقة من Galt MacDermot -Coffee cold,negative
اتصالات بتفشل بتنزل كل يوم اكثر مش بتنجح شركة فاشلة مش بتهتم غير فقط ب hr فقط الاسطف وكمان اكثر شركة بتنصب علي العملاء غير انهم بيخدو فلوس من العميل بدون مقابل,negative
150 m     واااو 😯 عز الله اخذ ذنوب الشعب  المصري ذاا 😂😂,negative
هما ال 65 واحد اللي  عاملين dislike  بيفهمو منين !!!!,negative
"الاغنية مسروقة من فيلم هندي اسمه KGF و تتر النهاية كذلك
لينك الاغنية الأصلية",negative
حتى الترجمة غلط ...الدقيقة 10:36 ....محمد لطفى قالهم  you dont need to do this ....راحوا مترجمينها انتم لا يمكمنكم فعل ذلك,negative
"اسطورة يا حسين الجسمي 
كل اعلان كل اغنيه كل نغمه تصير بصوتك غير 
اللمسه الحلوه ع كل شي ❤
مريت من هنا 
6 رمضان 2020 
5:00am
From Iraq ❤",positive
Song win والله دمار,positive
I love this song 😍😍😍😍😍😍👍👍👍👍❤❤❤❤❤❤يا عيني يا سيدي عالايام لما تهدي قلوبنا غرام 😘😘😘,positive
ايه اللذاذه دى ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️ هيوووووف love u 🇪🇬🇪🇬♥️♥️♥️,positive
From algeria كل الحب للأشقاء المصريين,positive
أنا بحب الأغنية دي كتتتتتتتير😘😙👄🖒  LOVE  💖,positive
قناة dmc السنادي جايبه اكثر نجمين في الساحه الدراميه ب عادل امام و محمد رمضان ياعني اكثر نجمين عمالقه مشهورين في مصر,positive
اغنية واااااااااااااو.          Toooooooop,positive
Fact : اورانج بتعمل اجمد اعلانات,positive
من فرنسا و بالضبط من مدينة lyon  تحية حب كبير من مغربية تحب كل الشعوب العربية اهدي كل مشاعر الحب في هده الأغنية اليكم 😍,positive
"Queen of pop and rap 😍😍😍😍😍😍😍😍😍😍😍😍 love it.the song is btfl 
الناس تاني يوم: أنا ليه بتفرج عالأغنية يوميا😭 😍😍😍😍
الديفا هيفاء وهبي : 😎😎😎😎😎",positive
الاغنيه تحفة و أجواء الكليب بتذكرني ب فيلم Mamma Mia,positive
"حمله لتوصيل ابو الى 300 Million  
شير ياجماعه يستاهل",positive
"سوال بكل صراحة PLEASE 
هل صليت على سيدنا محمد  (( صلى الله عليه وسلم))❤❤❤❤ 
❤ ❤ ❤ ❤ ❤ ❤ ❤",positive
"مايان انا بعشقها ❤️
Peace cake شكراً علي الجمدان دا❤️",positive
i love you مصر   ❤️💜 💐تامرحسني,positive
انا مش فاهمه هو بيقول ايه ابقي احط ال lyrics please,neutral
الجزء الثاني  في تطبيق الاسطورة tv,neutral
الي عايز فلم ولاد رزق يشترك في قناتي جاري تنزيل الفلم اقسم بالله جاري تحميل باقي الافلم كلها كامل HD,neutral
الي شايف انه بيقلد ال Peaky blinders يدوس لايك 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,neutral
"بغني english بطلب مممممنكم  تنوروني بعد اذنكم -- ااادخلوا و تسمعوااا */و تدعموني ارجووك  ووو ((في ااغنية جديدة كمان يومين)) .. أعمل لاايك عشان الكومنت يطلع فوووق لوووو سمحت!!
 بلييييز",neutral
مش عارفه اللي عامل dislike عامله ليه اصلا,neutral
يمكنك ارسال كلمة حلم او dream في فديو خاص بقناتي وسيتم الرد مباشرة,neutral
بعد اذنكم عاوز رابط تحميل للحلقتين وفيها المشاهد الــ في النص .. عشان اليوتيوب قاصص المشاهد دي .. ان شالله تحطو ع موقع الــ dmc,neutral
لو سمحتو اشتركوا في قناتي إسمها tala tv عندي اربع وعشرين مشترك اشتركوا لو سمحتو عشان اسوي مقلب اني كسرت التلفزيون بأهلي ازا وصلتوا تلتين مشترك,neutral
مجموعة مراكب Sky للسهرات والرحلات المميزه(خطوبه..فرح..اعياد ميلاد..اي خروجة روقان ف النيل😂) القاهره أمام فندق الفور سيزون......اللي يحب يتواصل معانا ويحجز عاملين عروض مميزه بمناسبة العيد.....وكل سنه وحضراتكم طيبين,neutral
يا فندم انا ارقم الي سجلت عندكو اتغير و تطبيق my we مش عاوز يبعت الرساله,neutral
راجع مسلسل stranger things,neutral
معاك samir gamal,neutral
كافيه sun set ده تقريبا هو نفس الكافية فى مسلسل عوالم خفيه 😂,neutral
تحبي تشوفي افكار لبيتك كلها مفيده و جديده ومن غير تقليد هتلاقيها بس في قناه عالم التحدي diy tv,neutral
"يجدعان اسم الاغنيه ايه
اللى كانت شغاله night club  بيتاع عرابى 🤔🤔",neutral
